transactionID,storeID,date,state,season,temperature,weather_condition,category,is_holiday,total_amount,profit_margin,items_count,payment_method,customer_type
TXN007009,ST002,11/10/23,TX,Fall,12.9,Cool,Fall Clothing,FALSE,84.31,0.2862,6,Debit Card,Premium
TXN003755,ST001,11/10/23,CA,Fall,14.2,Partly Cloudy,School Supplies,FALSE,21.88,0.2056,7,Credit Card,Regular
TXN000952,ST004,11/10/23,FL,Fall,23.9,Clear,School Supplies,FALSE,72.78,0.2384,6,Debit Card,Premium
TXN007543,ST001,11/10/23,CA,Fall,24.8,Clear,Spring Clothing,FALSE,169.11,0.1618,12,Digital Wallet,Premium
TXN008156,ST003,11/10/23,NY,Fall,21.5,Cool,Fall Clothing,FALSE,34.11,0.2493,8,Cash,Premium
TXN009200,ST001,11/10/23,CA,Fall,14.5,Clear,Home Decor,FALSE,88.43,0.2061,10,Credit Card,Regular
TXN000734,ST001,11/10/23,CA,Fall,24.5,Rain,Halloween Items,FALSE,84.79,0.1841,3,Debit Card,Regular
TXN009127,ST005,11/10/23,IL,Fall,12.4,Clear,School Supplies,FALSE,43.51,0.1905,10,Debit Card,Premium
TXN004944,ST001,11/10/23,CA,Fall,22.6,Mild,Fall Clothing,FALSE,55.53,0.2271,9,Debit Card,Regular
TXN006130,ST001,11/10/23,CA,Fall,15.6,Clear,Swimming Gear,FALSE,47.51,0.2196,9,Debit Card,Regular
TXN007742,ST005,11/10/23,IL,Fall,15.8,Cloudy,Rain Gear,FALSE,25.98,0.2796,7,Credit Card,Regular
TXN008285,ST002,11/10/23,TX,Fall,24.6,Cool,Halloween Items,FALSE,101.44,0.2154,8,Credit Card,Premium
TXN001644,ST001,11/10/23,CA,Fall,25.5,Mild,Air Conditioners,FALSE,64.92,0.1631,12,Credit Card,Regular
TXN005249,ST004,11/10/23,FL,Fall,23,Partly Cloudy,Yard Tools,FALSE,54.51,0.2969,8,Credit Card,Regular
TXN007307,ST004,11/10/23,FL,Fall,20.7,Mild,Air Conditioners,FALSE,61.18,0.2367,6,Credit Card,Regular
TXN005388,ST002,11/10/23,TX,Fall,21.1,Mild,Outdoor Furniture,FALSE,91.51,0.2016,7,Cash,Premium
TXN002147,ST005,11/10/23,IL,Fall,10.8,Cool,Winter Clothing,FALSE,66.08,0.2462,4,Cash,Premium
TXN008604,ST004,11/10/23,FL,Fall,15.4,Partly Cloudy,School Supplies,FALSE,100.45,0.2757,2,Credit Card,Premium
TXN009735,ST002,11/10/23,TX,Fall,19.4,Partly Cloudy,Home Decor,FALSE,37.43,0.2092,2,Credit Card,New
TXN003460,ST002,11/10/23,TX,Fall,24,Humid,Yard Tools,FALSE,77.88,0.2679,8,Digital Wallet,Regular
TXN007137,ST004,11/10/23,FL,Fall,23,Cloudy,Fall Clothing,FALSE,75.48,0.2539,9,Credit Card,Regular
TXN006479,ST004,11/11/23,FL,Fall,13.7,Partly Cloudy,Halloween Items,FALSE,96.04,0.2592,4,Debit Card,Regular
TXN008474,ST002,11/11/23,TX,Fall,18.7,Mild,School Supplies,FALSE,88.83,0.2797,10,Credit Card,New
TXN004911,ST003,11/11/23,NY,Fall,18.9,Mild,Spring Clothing,FALSE,146.12,0.2168,12,Cash,Premium
TXN006520,ST004,11/11/23,FL,Fall,24.3,Clear,Air Conditioners,FALSE,74.38,0.3007,6,Credit Card,Premium
TXN004792,ST005,11/11/23,IL,Fall,18.9,Clear,Halloween Items,FALSE,26.39,0.2612,11,Credit Card,Premium
TXN008220,ST001,11/11/23,CA,Fall,13.5,Partly Cloudy,Swimming Gear,FALSE,42.44,0.1539,3,Cash,Regular
TXN006992,ST001,11/11/23,CA,Fall,18.7,Partly Cloudy,Halloween Items,FALSE,21.57,0.1935,8,Cash,Regular
TXN008587,ST005,11/11/23,IL,Fall,16.6,Clear,Cleaning Supplies,FALSE,64.52,0.2799,8,Debit Card,Premium
TXN009928,ST005,11/11/23,IL,Fall,22.1,Mild,Home Decor,FALSE,79.69,0.2044,3,Credit Card,Premium
TXN001341,ST001,11/11/23,CA,Fall,16.1,Clear,Home Decor,FALSE,64.97,0.2069,9,Credit Card,Regular
TXN004323,ST003,11/11/23,NY,Fall,20.3,Clear,Home Decor,FALSE,54.87,0.1525,8,Cash,Regular
TXN009663,ST002,11/11/23,TX,Fall,16.1,Clear,Fall Clothing,FALSE,38.82,0.2699,6,Cash,Regular
TXN001411,ST003,11/11/23,NY,Fall,19.1,Clear,Fall Clothing,FALSE,89.2,0.2424,8,Cash,Regular
TXN007937,ST005,11/11/23,IL,Fall,25.1,Clear,Fall Clothing,FALSE,54.08,0.2418,11,Debit Card,Premium
TXN001533,ST003,11/11/23,NY,Fall,21.5,Clear,Home Decor,FALSE,43.42,0.2183,14,Credit Card,Regular
TXN005578,ST004,11/11/23,FL,Fall,18.8,Partly Cloudy,Holiday Decorations,FALSE,86.09,0.2436,10,Credit Card,Regular
TXN009891,ST004,11/11/23,FL,Fall,21.9,Humid,Yard Tools,FALSE,79.69,0.2769,10,Credit Card,Regular
TXN008362,ST004,11/11/23,FL,Fall,21.7,Clear,Winter Clothing,FALSE,136.18,0.2506,4,Cash,Regular
TXN006445,ST005,11/11/23,IL,Fall,21.2,Partly Cloudy,School Supplies,FALSE,71.42,0.2107,9,Credit Card,Regular
TXN008832,ST004,11/11/23,FL,Fall,13.7,Clear,Spring Clothing,FALSE,121.09,0.261,6,Debit Card,Premium
TXN003903,ST004,11/11/23,FL,Fall,19.7,Clear,Heaters,FALSE,47.21,0.2742,8,Credit Card,Regular
TXN003444,ST001,11/12/23,CA,Fall,25.4,Mild,Hot Beverages,FALSE,61.54,0.2384,2,Credit Card,Regular
TXN002669,ST005,11/12/23,IL,Fall,21.6,Warm,Yard Tools,FALSE,55.15,0.2474,9,Debit Card,Regular
TXN003748,ST005,11/12/23,IL,Fall,26.9,Sunny,Spring Clothing,FALSE,47.97,0.2645,12,Debit Card,Regular
TXN005115,ST001,11/12/23,CA,Fall,20.9,Clear,Fall Clothing,FALSE,150.88,0.225,4,Credit Card,Premium
TXN000335,ST002,11/12/23,TX,Fall,22,Partly Cloudy,Yard Tools,FALSE,43.32,0.2264,14,Digital Wallet,Regular
TXN005383,ST004,11/12/23,FL,Fall,24.2,Partly Cloudy,Winter Clothing,FALSE,72.19,0.289,11,Digital Wallet,Regular
TXN002143,ST001,11/12/23,CA,Fall,14.5,Cloudy,Halloween Items,FALSE,79.27,0.2006,7,Credit Card,Regular
TXN008227,ST005,11/12/23,IL,Fall,15.2,Mild,Fall Clothing,FALSE,217.51,0.2194,14,Debit Card,Regular
TXN001884,ST001,11/12/23,CA,Fall,22.5,Mild,Home Decor,FALSE,31.01,0.2281,12,Credit Card,Regular
TXN006197,ST002,11/12/23,TX,Fall,26.4,Clear,Spring Clothing,FALSE,95.71,0.2189,11,Credit Card,Regular
TXN009752,ST001,11/12/23,CA,Fall,16.1,Partly Cloudy,School Supplies,FALSE,42.63,0.178,1,Cash,Premium
TXN004129,ST005,11/12/23,IL,Fall,18.2,Mild,Halloween Items,FALSE,52.22,0.2451,11,Debit Card,Regular
TXN003330,ST005,11/12/23,IL,Fall,15.5,Mild,Yard Tools,FALSE,49.13,0.1933,11,Debit Card,Premium
TXN002744,ST004,11/12/23,FL,Fall,17.9,Clear,Halloween Items,FALSE,100.87,0.2988,14,Credit Card,New
TXN003969,ST005,11/12/23,IL,Fall,23.5,Clear,Heaters,FALSE,43.08,0.2646,12,Credit Card,New
TXN006207,ST002,11/12/23,TX,Fall,21.9,Humid,School Supplies,FALSE,48.27,0.2451,13,Digital Wallet,Regular
TXN008546,ST002,11/12/23,TX,Fall,21.6,Clear,Sunscreen,FALSE,99.63,0.2144,6,Credit Card,Regular
TXN006723,ST002,11/12/23,TX,Fall,29.1,Clear,Heaters,FALSE,89.24,0.2306,5,Debit Card,Regular
TXN005386,ST003,11/12/23,NY,Fall,23.8,Partly Cloudy,Home Decor,FALSE,54.85,0.2123,8,Credit Card,Regular
TXN003082,ST004,11/12/23,FL,Fall,13.7,Partly Cloudy,Snow Equipment,FALSE,167.03,0.2842,1,Cash,Premium
TXN002491,ST005,11/12/23,IL,Fall,18.2,Clear,School Supplies,FALSE,43.69,0.1903,12,Cash,Regular
TXN000669,ST001,11/12/23,CA,Fall,24.4,Clear,Fall Clothing,FALSE,93.68,0.1859,8,Credit Card,Premium
TXN001422,ST005,11/12/23,IL,Fall,20.6,Clear,Halloween Items,FALSE,52.94,0.2422,11,Credit Card,Regular
TXN005049,ST002,11/12/23,TX,Fall,14.2,Clear,Home Decor,FALSE,64.08,0.2793,7,Credit Card,Regular
TXN001681,ST001,11/12/23,CA,Fall,21.5,Clear,Halloween Items,FALSE,43.52,0.1874,12,Debit Card,Regular
TXN003968,ST003,11/12/23,NY,Fall,25.5,Partly Cloudy,Cleaning Supplies,FALSE,73.43,0.2195,3,Cash,Regular
TXN008137,ST004,11/12/23,FL,Fall,23.2,Partly Cloudy,Fall Clothing,FALSE,88.29,0.2791,14,Debit Card,Regular
TXN000971,ST005,11/12/23,IL,Fall,11.3,Clear,Yard Tools,FALSE,66.96,0.2442,14,Cash,Regular
TXN006440,ST004,11/13/23,FL,Fall,22.2,Rain,Yard Tools,FALSE,39.13,0.2546,3,Digital Wallet,Regular
TXN006784,ST004,11/13/23,FL,Fall,26.8,Clear,Fall Clothing,FALSE,117.8,0.2547,1,Credit Card,Regular
TXN009861,ST003,11/13/23,NY,Fall,14.2,Cool,Yard Tools,FALSE,141.95,0.2098,2,Credit Card,Premium
TXN005614,ST005,11/13/23,IL,Fall,23.4,Clear,Halloween Items,FALSE,61.96,0.2701,6,Debit Card,Regular
TXN003406,ST004,11/13/23,FL,Fall,25.2,Warm,Air Conditioners,FALSE,104.09,0.2554,10,Credit Card,Regular
TXN009269,ST005,11/13/23,IL,Fall,27,Mild,Allergy Medicine,FALSE,73.16,0.2262,9,Debit Card,Regular
TXN001571,ST001,11/13/23,CA,Fall,23.8,Mild,Fall Clothing,FALSE,58.89,0.1851,3,Credit Card,New
TXN004904,ST003,11/13/23,NY,Fall,19.2,Clear,Fall Clothing,FALSE,30.62,0.2289,3,Cash,Premium
TXN002917,ST005,11/13/23,IL,Fall,20.1,Mild,Halloween Items,FALSE,61.87,0.1922,9,Credit Card,Regular
TXN006833,ST005,11/13/23,IL,Fall,25.2,Cool,Outdoor Furniture,FALSE,84.7,0.2322,14,Credit Card,New
TXN008407,ST001,11/13/23,CA,Fall,19.1,Humid,Home Decor,FALSE,38.25,0.2286,5,Debit Card,New
TXN009660,ST003,11/13/23,NY,Fall,12,Partly Cloudy,Spring Clothing,FALSE,60.93,0.1969,6,Credit Card,Regular
TXN006610,ST005,11/13/23,IL,Fall,27.1,Mild,Rain Gear,FALSE,67.97,0.2427,4,Credit Card,Regular
TXN000839,ST003,11/13/23,NY,Fall,18.6,Mild,Yard Tools,FALSE,29.21,0.1719,4,Debit Card,Regular
TXN000380,ST002,11/13/23,TX,Fall,19.5,Humid,Sunscreen,FALSE,48.34,0.2337,12,Credit Card,Regular
TXN007454,ST005,11/13/23,IL,Fall,20.3,Cool,Spring Clothing,FALSE,59.41,0.2087,13,Credit Card,Regular
TXN001272,ST001,11/13/23,CA,Fall,23.5,Clear,Allergy Medicine,FALSE,95.71,0.216,3,Debit Card,Regular
TXN004887,ST005,11/13/23,IL,Fall,21,Clear,Yard Tools,FALSE,133.33,0.1845,12,Cash,Regular
TXN004985,ST004,11/13/23,FL,Fall,14.2,Cool,Garden Tools,FALSE,51.9,0.227,4,Credit Card,Regular
TXN003992,ST001,11/14/23,CA,Fall,20.2,Partly Cloudy,Fall Clothing,FALSE,64.36,0.1953,13,Digital Wallet,Regular
TXN008189,ST003,11/14/23,NY,Fall,16.1,Rain,Halloween Items,FALSE,91.63,0.2268,3,Cash,Regular
TXN001280,ST001,11/14/23,CA,Fall,22.7,Partly Cloudy,Swimming Gear,FALSE,78.18,0.1884,5,Digital Wallet,New
TXN002833,ST003,11/14/23,NY,Fall,17.1,Cool,Spring Clothing,FALSE,93.27,0.184,6,Credit Card,Regular
TXN001454,ST001,11/14/23,CA,Fall,20.2,Clear,Yard Tools,FALSE,52.53,0.1899,2,Debit Card,Regular
TXN008236,ST005,11/14/23,IL,Fall,25.5,Partly Cloudy,School Supplies,FALSE,76.57,0.2058,12,Debit Card,Regular
TXN007182,ST004,11/14/23,FL,Fall,25.5,Clear,Yard Tools,FALSE,104.44,0.2264,13,Credit Card,Premium
TXN008097,ST004,11/14/23,FL,Fall,23.1,Rain,Holiday Decorations,FALSE,139.83,0.2872,12,Credit Card,Regular
TXN002615,ST005,11/14/23,IL,Fall,11.7,Cloudy,School Supplies,FALSE,29.2,0.2121,11,Credit Card,Regular
TXN007775,ST004,11/14/23,FL,Fall,26.1,Clear,Allergy Medicine,FALSE,37.22,0.2713,9,Credit Card,Regular
TXN001931,ST005,11/14/23,IL,Fall,21.2,Mild,Sunscreen,FALSE,42.94,0.2594,7,Digital Wallet,Premium
TXN007765,ST003,11/14/23,NY,Fall,15.1,Sunny,School Supplies,FALSE,50.44,0.1989,9,Debit Card,Regular
TXN001812,ST001,11/14/23,CA,Fall,17.1,Partly Cloudy,Sunscreen,FALSE,94.69,0.2165,10,Cash,Regular
TXN000418,ST005,11/14/23,IL,Fall,23.9,Clear,Winter Clothing,FALSE,62.74,0.253,2,Cash,Regular
TXN007143,ST003,11/14/23,NY,Fall,13.7,Cool,Halloween Items,FALSE,131.6,0.1846,10,Debit Card,Regular
TXN000707,ST003,11/14/23,NY,Fall,18.4,Partly Cloudy,Halloween Items,FALSE,63.27,0.223,4,Digital Wallet,Regular
TXN005673,ST001,11/14/23,CA,Fall,13.5,Cloudy,Yard Tools,FALSE,53.79,0.1887,13,Cash,Regular
TXN005556,ST002,11/14/23,TX,Fall,20.1,Cloudy,Yard Tools,FALSE,56.57,0.2489,12,Credit Card,Regular
TXN002395,ST003,11/14/23,NY,Fall,15.7,Clear,Swimming Gear,FALSE,46.14,0.1604,9,Credit Card,Regular
TXN008574,ST004,11/14/23,FL,Fall,21,Partly Cloudy,Allergy Medicine,FALSE,30.4,0.255,6,Credit Card,Premium
TXN009502,ST001,11/14/23,CA,Fall,26,Humid,Halloween Items,FALSE,50.52,0.2375,7,Digital Wallet,Regular
TXN007571,ST004,11/14/23,FL,Fall,29.2,Mild,School Supplies,FALSE,34.93,0.3161,6,Cash,Regular
TXN003763,ST004,11/14/23,FL,Fall,15.9,Mild,Home Decor,FALSE,82.44,0.2305,2,Cash,Regular
TXN004126,ST005,11/14/23,IL,Fall,14.5,Clear,Halloween Items,FALSE,81.75,0.2466,3,Credit Card,Regular
TXN008824,ST004,11/14/23,FL,Fall,17.9,Cool,School Supplies,FALSE,31.48,0.2645,3,Credit Card,New
TXN000265,ST001,11/14/23,CA,Fall,21.2,Partly Cloudy,Halloween Items,FALSE,102.04,0.2076,12,Digital Wallet,Regular
TXN005976,ST004,11/14/23,FL,Fall,11.3,Clear,Home Decor,FALSE,42.78,0.2784,11,Credit Card,Regular
TXN006047,ST002,11/14/23,TX,Fall,25.3,Clear,Hot Beverages,FALSE,64.58,0.222,1,Credit Card,Premium
TXN006064,ST002,11/14/23,TX,Fall,12.5,Partly Cloudy,Fall Clothing,FALSE,217.18,0.258,13,Digital Wallet,Premium
TXN000302,ST001,11/14/23,CA,Fall,17.2,Clear,Fall Clothing,FALSE,90.48,0.1733,13,Digital Wallet,Regular
TXN005069,ST004,11/14/23,FL,Fall,12.9,Cool,Yard Tools,FALSE,80.75,0.2466,10,Credit Card,Regular
TXN001793,ST003,11/14/23,NY,Fall,21,Mild,Home Decor,FALSE,105.62,0.2023,6,Digital Wallet,Premium
TXN008333,ST005,11/14/23,IL,Fall,28,Clear,Yard Tools,FALSE,54.54,0.2626,11,Credit Card,New
TXN008997,ST003,11/15/23,NY,Fall,13.5,Clear,Holiday Decorations,FALSE,58.79,0.215,6,Credit Card,Regular
TXN004114,ST003,11/15/23,NY,Fall,26,Mild,Yard Tools,FALSE,80.86,0.1503,11,Credit Card,New
TXN002073,ST005,11/15/23,IL,Fall,25.6,Partly Cloudy,Halloween Items,FALSE,64.51,0.1814,9,Debit Card,Regular
TXN001979,ST003,11/15/23,NY,Fall,21,Partly Cloudy,Snow Equipment,FALSE,71.07,0.2255,4,Cash,Regular
TXN009883,ST003,11/15/23,NY,Fall,24.7,Clear,Home Decor,FALSE,60.72,0.1966,12,Cash,Regular
TXN009433,ST002,11/15/23,TX,Fall,26.4,Clear,Yard Tools,FALSE,52.74,0.2276,11,Credit Card,Regular
TXN000164,ST003,11/15/23,NY,Fall,25.3,Partly Cloudy,Hot Beverages,FALSE,148.54,0.1996,11,Credit Card,Regular
TXN000359,ST005,11/15/23,IL,Fall,13.1,Clear,School Supplies,FALSE,58.86,0.2732,8,Credit Card,Regular
TXN000131,ST005,11/15/23,IL,Fall,26.6,Mild,School Supplies,FALSE,58.5,0.2734,10,Cash,New
TXN009598,ST002,11/15/23,TX,Fall,23.3,Mild,Halloween Items,FALSE,82.28,0.2525,1,Debit Card,Premium
TXN006399,ST001,11/15/23,CA,Fall,22.5,Cloudy,Fall Clothing,FALSE,66.55,0.2408,3,Cash,Premium
TXN005660,ST001,11/15/23,CA,Fall,23.3,Partly Cloudy,Fall Clothing,FALSE,66.07,0.1757,7,Credit Card,Regular
TXN000129,ST005,11/15/23,IL,Fall,10.3,Clear,Home Decor,FALSE,52.23,0.2606,14,Credit Card,Regular
TXN001516,ST003,11/15/23,NY,Fall,13.4,Clear,School Supplies,FALSE,80.19,0.247,14,Digital Wallet,New
TXN000875,ST004,11/15/23,FL,Fall,20.9,Cloudy,Halloween Items,FALSE,71.98,0.2962,9,Credit Card,Premium
TXN006118,ST001,11/15/23,CA,Fall,16.2,Partly Cloudy,Holiday Decorations,FALSE,101,0.2306,10,Cash,New
TXN007481,ST005,11/15/23,IL,Fall,24.2,Rain,Halloween Items,FALSE,46.26,0.2017,1,Debit Card,Regular
TXN009709,ST002,11/15/23,TX,Fall,18.9,Warm,Home Decor,FALSE,135.12,0.2149,2,Debit Card,Regular
TXN005941,ST001,11/15/23,CA,Fall,21.2,Clear,Halloween Items,FALSE,87.02,0.2297,10,Cash,Regular
TXN000269,ST004,11/15/23,FL,Fall,20.6,Clear,Winter Clothing,FALSE,53.37,0.2891,4,Credit Card,Regular
TXN005758,ST002,11/15/23,TX,Fall,23.8,Rain,Halloween Items,FALSE,23.47,0.249,13,Cash,Regular
TXN005060,ST002,11/15/23,TX,Fall,23.3,Cool,Fall Clothing,FALSE,82.53,0.2916,13,Digital Wallet,New
TXN004485,ST004,11/15/23,FL,Fall,18.7,Mild,Yard Tools,FALSE,33.6,0.2246,2,Debit Card,Regular
TXN001327,ST004,11/15/23,FL,Fall,15.6,Clear,School Supplies,FALSE,86.66,0.289,11,Debit Card,Regular
TXN007887,ST001,11/16/23,CA,Fall,18.3,Clear,Halloween Items,FALSE,35.84,0.1563,11,Debit Card,Premium
TXN003853,ST002,11/16/23,TX,Fall,21.9,Partly Cloudy,Outdoor Furniture,FALSE,115.45,0.2861,5,Credit Card,Regular
TXN004388,ST003,11/16/23,NY,Fall,23.1,Clear,School Supplies,FALSE,63.34,0.1594,8,Debit Card,Regular
TXN003727,ST003,11/16/23,NY,Fall,15,Partly Cloudy,Halloween Items,FALSE,69.76,0.2116,10,Debit Card,Premium
TXN007172,ST003,11/16/23,NY,Fall,20.9,Mild,Spring Clothing,FALSE,58.67,0.2338,1,Credit Card,Regular
TXN005328,ST001,11/16/23,CA,Fall,24,Mild,Halloween Items,FALSE,49.95,0.2361,4,Credit Card,Premium
TXN008777,ST002,11/16/23,TX,Fall,18.4,Cloudy,Air Conditioners,FALSE,40.05,0.2291,13,Credit Card,Regular
TXN005156,ST004,11/16/23,FL,Fall,22,Clear,Home Decor,FALSE,54.29,0.2234,14,Credit Card,Premium
TXN003228,ST005,11/16/23,IL,Fall,10.8,Cool,Yard Tools,FALSE,40.9,0.2458,6,Debit Card,New
TXN008879,ST005,11/16/23,IL,Fall,18.1,Mild,Yard Tools,FALSE,90.07,0.1988,8,Debit Card,Regular
TXN001629,ST004,11/16/23,FL,Fall,11.9,Clear,School Supplies,FALSE,78.03,0.2413,4,Credit Card,Premium
TXN004843,ST004,11/16/23,FL,Fall,23.3,Cloudy,Rain Gear,FALSE,77.55,0.2959,11,Cash,Regular
TXN009583,ST003,11/16/23,NY,Fall,27.9,Partly Cloudy,Yard Tools,FALSE,61.94,0.231,14,Credit Card,New
TXN000036,ST003,11/16/23,NY,Fall,21.2,Partly Cloudy,Hot Beverages,FALSE,47.03,0.2254,1,Credit Card,Regular
TXN001910,ST003,11/16/23,NY,Fall,17,Partly Cloudy,School Supplies,FALSE,129.24,0.2115,8,Credit Card,Regular
TXN003150,ST001,11/16/23,CA,Fall,25.7,Warm,Garden Tools,FALSE,66.48,0.1863,7,Cash,Regular
TXN006333,ST005,11/16/23,IL,Fall,16.7,Mild,Outdoor Furniture,FALSE,64.75,0.2373,8,Credit Card,Premium
TXN009998,ST004,11/16/23,FL,Fall,26.4,Mild,Rain Gear,FALSE,64.31,0.2492,8,Cash,Regular
TXN001362,ST004,11/16/23,FL,Fall,15.9,Mild,Outdoor Furniture,FALSE,105.17,0.2777,8,Cash,Regular
TXN008917,ST002,11/16/23,TX,Fall,25.4,Partly Cloudy,Yard Tools,FALSE,75.19,0.2212,3,Cash,Regular
TXN001146,ST003,11/16/23,NY,Fall,20.1,Clear,Halloween Items,FALSE,73.94,0.1922,2,Credit Card,Premium
TXN002599,ST002,11/16/23,TX,Fall,21.1,Mild,Hot Beverages,FALSE,30.23,0.2178,5,Credit Card,Regular
TXN007370,ST005,11/16/23,IL,Fall,22.6,Clear,School Supplies,FALSE,103.48,0.1989,5,Digital Wallet,Regular
TXN006789,ST002,11/16/23,TX,Fall,27,Mild,Fall Clothing,FALSE,88.81,0.2094,10,Digital Wallet,Regular
TXN008687,ST004,11/16/23,FL,Fall,21,Clear,Yard Tools,FALSE,46.94,0.3165,9,Cash,Regular
TXN002734,ST004,11/16/23,FL,Fall,10.7,Cool,School Supplies,FALSE,99.37,0.3172,12,Cash,Premium
TXN000941,ST005,11/16/23,IL,Fall,21.8,Partly Cloudy,Halloween Items,FALSE,20,0.2344,8,Digital Wallet,Premium
TXN003466,ST004,11/16/23,FL,Fall,26.5,Mild,Home Decor,FALSE,74.24,0.3006,5,Credit Card,Regular
TXN003000,ST003,11/16/23,NY,Fall,12.2,Cool,School Supplies,FALSE,51.56,0.2043,8,Debit Card,Regular
TXN005567,ST005,11/16/23,IL,Fall,21.3,Clear,Fall Clothing,FALSE,124.69,0.1994,5,Debit Card,Premium
TXN007215,ST001,11/16/23,CA,Fall,25.4,Partly Cloudy,Fall Clothing,FALSE,63.61,0.2409,2,Debit Card,New
TXN005871,ST004,11/16/23,FL,Fall,12.3,Cool,Yard Tools,FALSE,54.84,0.3187,9,Credit Card,New
TXN006079,ST003,11/16/23,NY,Fall,19.5,Mild,Yard Tools,FALSE,42.26,0.2047,6,Cash,Premium
TXN001487,ST004,11/17/23,FL,Fall,21.8,Partly Cloudy,Yard Tools,FALSE,81.99,0.2444,4,Credit Card,Premium
TXN005500,ST003,11/17/23,NY,Fall,18.7,Clear,Air Conditioners,FALSE,15.95,0.1723,5,Credit Card,Premium
TXN009623,ST005,11/17/23,IL,Fall,28,Clear,School Supplies,FALSE,48.33,0.2725,7,Debit Card,Regular
TXN002745,ST001,11/17/23,CA,Fall,15.8,Cloudy,Spring Clothing,FALSE,54.25,0.2002,13,Credit Card,Regular
TXN007464,ST003,11/17/23,NY,Fall,20,Partly Cloudy,Halloween Items,FALSE,57.37,0.2036,4,Credit Card,Premium
TXN004124,ST001,11/17/23,CA,Fall,17.7,Clear,Halloween Items,FALSE,31.02,0.1752,13,Debit Card,Regular
TXN006067,ST005,11/17/23,IL,Fall,25.3,Clear,Halloween Items,FALSE,62.11,0.225,10,Credit Card,Premium
TXN008179,ST004,11/17/23,FL,Fall,14.6,Clear,School Supplies,FALSE,55.24,0.283,11,Credit Card,Regular
TXN002732,ST001,11/17/23,CA,Fall,13.4,Cool,Home Decor,FALSE,74.15,0.1669,11,Credit Card,Premium
TXN002079,ST004,11/17/23,FL,Fall,10.6,Clear,Halloween Items,FALSE,21.15,0.2901,2,Debit Card,Regular
TXN007353,ST004,11/17/23,FL,Fall,27,Partly Cloudy,Holiday Decorations,FALSE,67.83,0.241,1,Debit Card,Premium
TXN007907,ST001,11/17/23,CA,Fall,20.8,Partly Cloudy,Sunscreen,FALSE,50.85,0.197,1,Credit Card,Regular
TXN003292,ST002,11/17/23,TX,Fall,29.7,Partly Cloudy,Halloween Items,FALSE,138.21,0.2582,4,Credit Card,Premium
TXN006420,ST003,11/17/23,NY,Fall,20.3,Cool,Swimming Gear,FALSE,69.27,0.212,14,Debit Card,Premium
TXN005641,ST004,11/17/23,FL,Fall,25.7,Clear,School Supplies,FALSE,36.06,0.3194,2,Credit Card,New
TXN004494,ST005,11/17/23,IL,Fall,22.9,Partly Cloudy,Home Decor,FALSE,78.48,0.193,8,Credit Card,Premium
TXN000203,ST001,11/17/23,CA,Fall,24,Partly Cloudy,Summer Clothing,FALSE,98.23,0.2375,6,Credit Card,Regular
TXN008368,ST005,11/17/23,IL,Fall,15.2,Cool,Halloween Items,FALSE,107.38,0.2346,9,Debit Card,Regular
TXN009715,ST003,11/17/23,NY,Fall,20.4,Mild,Yard Tools,FALSE,88.92,0.2324,13,Debit Card,Premium
TXN003018,ST004,11/17/23,FL,Fall,17.8,Cloudy,Allergy Medicine,FALSE,57.82,0.292,7,Debit Card,Regular
TXN006672,ST003,11/17/23,NY,Fall,25.7,Mild,Sunscreen,FALSE,60.09,0.2058,4,Digital Wallet,Premium
TXN000305,ST004,11/17/23,FL,Fall,24.9,Partly Cloudy,Rain Gear,FALSE,40.04,0.2297,8,Debit Card,Premium
TXN003888,ST002,11/17/23,TX,Fall,21.4,Clear,Home Decor,FALSE,84.44,0.2852,11,Credit Card,Regular
TXN009009,ST002,11/17/23,TX,Fall,24.8,Humid,Yard Tools,FALSE,84.52,0.2491,14,Debit Card,Regular
TXN005715,ST005,11/17/23,IL,Fall,19.2,Partly Cloudy,Yard Tools,FALSE,61.73,0.1972,10,Credit Card,Premium
TXN005057,ST002,11/17/23,TX,Fall,28.9,Mild,Fall Clothing,FALSE,55.08,0.2507,1,Digital Wallet,Regular
TXN003345,ST002,11/17/23,TX,Fall,24.7,Cool,Home Decor,FALSE,58.52,0.2633,2,Digital Wallet,Premium
TXN006231,ST002,11/17/23,TX,Fall,20.7,Partly Cloudy,Halloween Items,FALSE,124.71,0.2327,8,Cash,New
TXN001687,ST003,11/17/23,NY,Fall,26.2,Clear,School Supplies,FALSE,94.98,0.2026,4,Cash,Premium
TXN001580,ST004,11/17/23,FL,Fall,21.4,Mild,Home Decor,FALSE,62.74,0.266,7,Debit Card,New
TXN008030,ST003,11/17/23,NY,Fall,20.9,Rain,Yard Tools,FALSE,74.22,0.1548,1,Debit Card,Premium
TXN006248,ST005,11/17/23,IL,Fall,20.3,Clear,Fall Clothing,FALSE,48.76,0.2794,5,Debit Card,Regular
TXN002675,ST001,11/17/23,CA,Fall,15.9,Cloudy,Home Decor,FALSE,58.12,0.2384,14,Credit Card,Regular
TXN003405,ST004,11/18/23,FL,Fall,19.3,Partly Cloudy,Home Decor,FALSE,40.49,0.2982,2,Digital Wallet,Regular
TXN001964,ST004,11/18/23,FL,Fall,20.2,Partly Cloudy,Halloween Items,FALSE,46.86,0.2965,10,Cash,Premium
TXN001039,ST002,11/18/23,TX,Fall,12.4,Clear,Home Decor,FALSE,70.72,0.213,4,Debit Card,Premium
